Year	ZIP code	Age Group	Number of Visits	County
2013	94130	All Ages	37	San Francisco
2013	94131	All Ages	75	San Francisco
2013	94132	All Ages	94	San Francisco
2013	94133	All Ages	84	San Francisco
2013	94134	All Ages	205	San Francisco
2014	94102	All Ages	339	San Francisco
2014	94103	All Ages	225	San Francisco
2014	94107	All Ages	98	San Francisco
2014	94108	All Ages	29	San Francisco
2014	94109	All Ages	171	San Francisco
2014	94110	All Ages	298	San Francisco
2014	94111	All Ages	17	San Francisco
2014	94112	All Ages	325	San Francisco
2014	94114	All Ages	60	San Francisco
2014	94115	All Ages	131	San Francisco
2014	94116	All Ages	93	San Francisco
2014	94117	All Ages	108	San Francisco
2014	94118	All Ages	62	San Francisco
2014	94121	All Ages	73	San Francisco
2014	94122	All Ages	116	San Francisco
2014	94123	All Ages	26	San Francisco
2014	94124	All Ages	369	San Francisco
2014	94127	All Ages	32	San Francisco
2014	94130	All Ages	24	San Francisco
2014	94131	All Ages	51	San Francisco
2014	94132	All Ages	99	San Francisco
2014	94133	All Ages	82	San Francisco
2014	94134	All Ages	210	San Francisco
2015	94102	All Ages	289	San Francisco
2015	94103	All Ages	226	San Francisco
2015	94105	All Ages	13	San Francisco
2015	94107	All Ages	79	San Francisco
2015	94108	All Ages	31	San Francisco
2015	94109	All Ages	172	San Francisco
2015	94110	All Ages	337	San Francisco
2015	94111	All Ages	12	San Francisco
2015	94112	All Ages	324	San Francisco
2015	94114	All Ages	60	San Francisco
2015	94115	All Ages	145	San Francisco
2015	94116	All Ages	107	San Francisco
2015	94117	All Ages	129	San Francisco
2015	94118	All Ages	50	San Francisco
2015	94121	All Ages	87	San Francisco
2015	94122	All Ages	101	San Francisco
2015	94123	All Ages	24	San Francisco
2015	94124	All Ages	370	San Francisco
2015	94127	All Ages	31	San Francisco
2015	94130	All Ages	16	San Francisco
2015	94131	All Ages	55	San Francisco
2015	94132	All Ages	70	San Francisco
2015	94133	All Ages	84	San Francisco
2015	94134	All Ages	201	San Francisco
2016	94102	All Ages	261	San Francisco
2016	94103	All Ages	206	San Francisco
2016	94105	All Ages	22	San Francisco
2016	94107	All Ages	88	San Francisco
2016	94108	All Ages	19	San Francisco
2016	94109	All Ages	125	San Francisco
2016	94110	All Ages	339	San Francisco
2016	94111	All Ages	18	San Francisco
2016	94112	All Ages	317	San Francisco
2016	94114	All Ages	48	San Francisco
2016	94115	All Ages	135	San Francisco
2016	94116	All Ages	96	San Francisco
2016	94117	All Ages	136	San Francisco
2016	94118	All Ages	68	San Francisco
2016	94121	All Ages	88	San Francisco
2016	94122	All Ages	90	San Francisco
2016	94123	All Ages	29	San Francisco
2016	94124	All Ages	345	San Francisco
2016	94127	All Ages	52	San Francisco
2016	94130	All Ages	29	San Francisco
2016	94131	All Ages	56	San Francisco
2016	94132	All Ages	78	San Francisco
2016	94133	All Ages	57	San Francisco
2016	94134	All Ages	215	San Francisco
2016	94158	All Ages	12	San Francisco
2012	95202	All Ages	123	San Joaquin
2012	95203	All Ages	168	San Joaquin
2012	95204	All Ages	164	San Joaquin
2012	95205	All Ages	295	San Joaquin
2012	95206	All Ages	460	San Joaquin
2012	95207	All Ages	352	San Joaquin
2012	95209	All Ages	206	San Joaquin
2012	95210	All Ages	267	San Joaquin
2012	95212	All Ages	82	San Joaquin
2012	95215	All Ages	108	San Joaquin
2012	95219	All Ages	96	San Joaquin
2012	95220	All Ages	16	San Joaquin
2012	95231	All Ages	43	San Joaquin
2012	95240	All Ages	214	San Joaquin
2012	95242	All Ages	53	San Joaquin
2012	95258	All Ages	22	San Joaquin
2012	95304	All Ages	61	San Joaquin
2012	95320	All Ages	36	San Joaquin
2012	95330	All Ages	127	San Joaquin
2012	95336	All Ages	403	San Joaquin
2012	95337	All Ages	235	San Joaquin
2012	95366	All Ages	63	San Joaquin
2012	95376	All Ages	477	San Joaquin
2012	95377	All Ages	124	San Joaquin
2012	95391	All Ages	49	San Joaquin
2012	95236	All Ages	17	San Joaquin
2013	95202	All Ages	131	San Joaquin
2013	95203	All Ages	193	San Joaquin
2013	95204	All Ages	212	San Joaquin
2013	95205	All Ages	372	San Joaquin
2013	95206	All Ages	548	San Joaquin
2013	95207	All Ages	373	San Joaquin
2013	95209	All Ages	209	San Joaquin
2013	95210	All Ages	320	San Joaquin
2013	95212	All Ages	106	San Joaquin
2013	95215	All Ages	126	San Joaquin
2013	95219	All Ages	101	San Joaquin
2013	95220	All Ages	13	San Joaquin
2013	95231	All Ages	31	San Joaquin
2013	95240	All Ages	207	San Joaquin
2013	95242	All Ages	57	San Joaquin
2013	95258	All Ages	14	San Joaquin
2013	95304	All Ages	72	San Joaquin
2013	95320	All Ages	47	San Joaquin
2013	95330	All Ages	145	San Joaquin
2013	95336	All Ages	412	San Joaquin
2013	95337	All Ages	212	San Joaquin
2013	95366	All Ages	69	San Joaquin
2013	95376	All Ages	484	San Joaquin
2013	95377	All Ages	141	San Joaquin
2013	95391	All Ages	48	San Joaquin
2014	95202	All Ages	139	San Joaquin
2014	95203	All Ages	203	San Joaquin
2014	95204	All Ages	167	San Joaquin
2014	95205	All Ages	316	San Joaquin
2014	95206	All Ages	536	San Joaquin
2014	95207	All Ages	326	San Joaquin
2014	95209	All Ages	221	San Joaquin
2014	95210	All Ages	292	San Joaquin
2014	95212	All Ages	102	San Joaquin
2014	95215	All Ages	110	San Joaquin
2014	95219	All Ages	87	San Joaquin
2014	95220	All Ages	14	San Joaquin
2014	95231	All Ages	28	San Joaquin
2014	95240	All Ages	211	San Joaquin
2014	95242	All Ages	61	San Joaquin
2014	95304	All Ages	56	San Joaquin
2014	95320	All Ages	44	San Joaquin
2014	95330	All Ages	134	San Joaquin
2014	95336	All Ages	454	San Joaquin
2014	95337	All Ages	288	San Joaquin
2014	95366	All Ages	63	San Joaquin
2014	95376	All Ages	478	San Joaquin
2014	95377	All Ages	133	San Joaquin
2014	95391	All Ages	56	San Joaquin
2014	95237	All Ages	16	San Joaquin
2015	95202	All Ages	157	San Joaquin
2015	95203	All Ages	203	San Joaquin
2015	95204	All Ages	188	San Joaquin
2015	95205	All Ages	364	San Joaquin
2015	95206	All Ages	567	San Joaquin
2015	95207	All Ages	406	San Joaquin
2015	95209	All Ages	201	San Joaquin
2015	95210	All Ages	289	San Joaquin
2015	95212	All Ages	113	San Joaquin
2015	95215	All Ages	110	San Joaquin
2015	95219	All Ages	86	San Joaquin
2015	95220	All Ages	23	San Joaquin
2015	95231	All Ages	26	San Joaquin
2015	95240	All Ages	248	San Joaquin
2015	95242	All Ages	69	San Joaquin
2015	95258	All Ages	27	San Joaquin
2015	95304	All Ages	56	San Joaquin
2015	95320	All Ages	57	San Joaquin
2015	95330	All Ages	160	San Joaquin
2015	95336	All Ages	407	San Joaquin
2015	95337	All Ages	267	San Joaquin
2015	95366	All Ages	65	San Joaquin
2015	95376	All Ages	470	San Joaquin
2015	95377	All Ages	117	San Joaquin
2015	95391	All Ages	49	San Joaquin
2015	95236	All Ages	12	San Joaquin
2016	95202	All Ages	154	San Joaquin
2016	95203	All Ages	216	San Joaquin
2016	95204	All Ages	184	San Joaquin
2016	95205	All Ages	344	San Joaquin
2016	95206	All Ages	586	San Joaquin
2016	95207	All Ages	411	San Joaquin
2016	95209	All Ages	157	San Joaquin
2016	95210	All Ages	245	San Joaquin
2016	95212	All Ages	88	San Joaquin
2016	95215	All Ages	96	San Joaquin
2016	95219	All Ages	98	San Joaquin
2016	95220	All Ages	19	San Joaquin
2016	95231	All Ages	25	San Joaquin
2016	95240	All Ages	251	San Joaquin
2016	95242	All Ages	68	San Joaquin
2016	95258	All Ages	36	San Joaquin
2016	95304	All Ages	40	San Joaquin
2016	95320	All Ages	43	San Joaquin
2016	95330	All Ages	112	San Joaquin
2016	95336	All Ages	260	San Joaquin
2016	95337	All Ages	182	San Joaquin
2016	95366	All Ages	35	San Joaquin
2016	95376	All Ages	378	San Joaquin
2016	95377	All Ages	92	San Joaquin
2016	95391	All Ages	56	San Joaquin
2016	95237	All Ages	15	San Joaquin
2012	93401	All Ages	69	San Luis Obispo
2012	93402	All Ages	46	San Luis Obispo
2012	93405	All Ages	33	San Luis Obispo
2012	93420	All Ages	72	San Luis Obispo
2012	93422	All Ages	113	San Luis Obispo
2012	93433	All Ages	50	San Luis Obispo
2012	93442	All Ages	27	San Luis Obispo
2012	93444	All Ages	58	San Luis Obispo
2012	93445	All Ages	34	San Luis Obispo
2012	93446	All Ages	188	San Luis Obispo
2012	93449	All Ages	14	San Luis Obispo
2012	93451	All Ages	20	San Luis Obispo
2012	93465	All Ages	29	San Luis Obispo
2012	93453	All Ages	12	San Luis Obispo
2013	93401	All Ages	67	San Luis Obispo
2013	93402	All Ages	50	San Luis Obispo
2013	93405	All Ages	44	San Luis Obispo
2013	93420	All Ages	67	San Luis Obispo
2013	93422	All Ages	75	San Luis Obispo
2013	93433	All Ages	51	San Luis Obispo
2013	93442	All Ages	24	San Luis Obispo
2013	93444	All Ages	70	San Luis Obispo
2013	93445	All Ages	25	San Luis Obispo
2013	93446	All Ages	151	San Luis Obispo
2013	93449	All Ages	14	San Luis Obispo
2013	93465	All Ages	31	San Luis Obispo
2014	93401	All Ages	82	San Luis Obispo
2014	93402	All Ages	42	San Luis Obispo
2014	93405	All Ages	42	San Luis Obispo
2014	93420	All Ages	104	San Luis Obispo
2014	93422	All Ages	92	San Luis Obispo
2014	93433	All Ages	58	San Luis Obispo
2014	93442	All Ages	23	San Luis Obispo
2014	93444	All Ages	61	San Luis Obispo
2014	93445	All Ages	39	San Luis Obispo
2014	93446	All Ages	162	San Luis Obispo
2014	93449	All Ages	14	San Luis Obispo
2014	93451	All Ages	18	San Luis Obispo
2014	93465	All Ages	29	San Luis Obispo
2015	93401	All Ages	92	San Luis Obispo
2015	93402	All Ages	60	San Luis Obispo
2015	93405	All Ages	39	San Luis Obispo
2015	93420	All Ages	89	San Luis Obispo
2015	93422	All Ages	87	San Luis Obispo
2015	93428	All Ages	13	San Luis Obispo
2015	93433	All Ages	64	San Luis Obispo
2015	93442	All Ages	40	San Luis Obispo
2015	93444	All Ages	82	San Luis Obispo
2015	93445	All Ages	40	San Luis Obispo
2015	93446	All Ages	181	San Luis Obispo
2015	93449	All Ages	15	San Luis Obispo
2015	93451	All Ages	19	San Luis Obispo
2015	93465	All Ages	32	San Luis Obispo
2016	93401	All Ages	95	San Luis Obispo
2016	93402	All Ages	50	San Luis Obispo
2016	93405	All Ages	36	San Luis Obispo
2016	93420	All Ages	109	San Luis Obispo
2016	93422	All Ages	110	San Luis Obispo
2016	93428	All Ages	19	San Luis Obispo
2016	93433	All Ages	67	San Luis Obispo
2016	93442	All Ages	25	San Luis Obispo
2016	93444	All Ages	82	San Luis Obispo
2016	93445	All Ages	45	San Luis Obispo
2016	93446	All Ages	158	San Luis Obispo
2016	93449	All Ages	12	San Luis Obispo
2016	93451	All Ages	19	San Luis Obispo
2016	93465	All Ages	20	San Luis Obispo
2012	94002	All Ages	72	San Mateo
2012	94010	All Ages	98	San Mateo
2012	94014	All Ages	264	San Mateo
2012	94015	All Ages	271	San Mateo
2012	94019	All Ages	54	San Mateo
2012	94025	All Ages	111	San Mateo
2012	94030	All Ages	93	San Mateo
2012	94038	All Ages	12	San Mateo
2012	94044	All Ages	156	San Mateo
2012	94061	All Ages	153	San Mateo
2012	94062	All Ages	63	San Mateo
2012	94063	All Ages	217	San Mateo
2012	94066	All Ages	220	San Mateo
2012	94070	All Ages	75	San Mateo
2012	94080	All Ages	340	San Mateo
2012	94401	All Ages	221	San Mateo
2012	94402	All Ages	86	San Mateo
2012	94403	All Ages	133	San Mateo
2012	94404	All Ages	59	San Mateo
2012	94065	All Ages	14	San Mateo
2013	94002	All Ages	68	San Mateo
2013	94010	All Ages	97	San Mateo
2013	94014	All Ages	241	San Mateo
2013	94015	All Ages	251	San Mateo
2013	94019	All Ages	73	San Mateo
2013	94025	All Ages	82	San Mateo
2013	94030	All Ages	75	San Mateo
2013	94044	All Ages	128	San Mateo
2013	94061	All Ages	146	San Mateo
2013	94062	All Ages	61	San Mateo
2013	94063	All Ages	199	San Mateo
2013	94066	All Ages	214	San Mateo
2013	94070	All Ages	65	San Mateo
2013	94080	All Ages	305	San Mateo
2013	94401	All Ages	202	San Mateo
2013	94402	All Ages	76	San Mateo
2013	94403	All Ages	143	San Mateo
2013	94404	All Ages	61	San Mateo
2013	94005	All Ages	17	San Mateo
2013	94065	All Ages	19	San Mateo
2014	94002	All Ages	63	San Mateo
2014	94010	All Ages	90	San Mateo
2014	94014	All Ages	264	San Mateo
2014	94015	All Ages	259	San Mateo
2014	94019	All Ages	65	San Mateo
2014	94025	All Ages	110	San Mateo
2014	94030	All Ages	97	San Mateo
2014	94038	All Ages	14	San Mateo
2014	94044	All Ages	154	San Mateo
2014	94061	All Ages	130	San Mateo
2014	94062	All Ages	57	San Mateo
2014	94063	All Ages	221	San Mateo
2014	94066	All Ages	217	San Mateo
2014	94070	All Ages	61	San Mateo
2014	94080	All Ages	322	San Mateo
2014	94401	All Ages	185	San Mateo
2014	94402	All Ages	56	San Mateo
2014	94403	All Ages	116	San Mateo
2014	94404	All Ages	65	San Mateo
2014	94005	All Ages	18	San Mateo
2014	94065	All Ages	22	San Mateo
2015	94002	All Ages	38	San Mateo
2015	94010	All Ages	72	San Mateo
2015	94014	All Ages	273	San Mateo
2015	94015	All Ages	291	San Mateo
2015	94019	All Ages	68	San Mateo
2015	94025	All Ages	108	San Mateo
2015	94030	All Ages	72	San Mateo
2015	94038	All Ages	15	San Mateo
2015	94044	All Ages	158	San Mateo
2015	94061	All Ages	150	San Mateo
2015	94062	All Ages	48	San Mateo
2015	94063	All Ages	252	San Mateo
2015	94066	All Ages	212	San Mateo
2015	94070	All Ages	48	San Mateo
2015	94080	All Ages	362	San Mateo
2015	94401	All Ages	164	San Mateo
2015	94402	All Ages	57	San Mateo
2015	94403	All Ages	140	San Mateo
2015	94404	All Ages	58	San Mateo
2015	94005	All Ages	27	San Mateo
2015	94065	All Ages	17	San Mateo
2016	94002	All Ages	50	San Mateo
2016	94010	All Ages	51	San Mateo
2016	94014	All Ages	195	San Mateo
2016	94015	All Ages	255	San Mateo
2016	94019	All Ages	64	San Mateo
2016	94025	All Ages	106	San Mateo
2016	94030	All Ages	64	San Mateo
2016	94038	All Ages	19	San Mateo
2016	94044	All Ages	168	San Mateo
2016	94061	All Ages	127	San Mateo
2016	94062	All Ages	47	San Mateo
2016	94063	All Ages	225	San Mateo
2016	94066	All Ages	199	San Mateo
2016	94070	All Ages	46	San Mateo
2016	94080	All Ages	281	San Mateo
2016	94401	All Ages	157	San Mateo
2016	94402	All Ages	73	San Mateo
2016	94403	All Ages	157	San Mateo
2016	94404	All Ages	43	San Mateo
2012	93013	All Ages	46	Santa Barbara
2012	93101	All Ages	149	Santa Barbara
2012	93103	All Ages	72	Santa Barbara
2012	93105	All Ages	46	Santa Barbara
2012	93109	All Ages	24	Santa Barbara
2012	93110	All Ages	42	Santa Barbara
2012	93111	All Ages	49	Santa Barbara
2012	93117	All Ages	137	Santa Barbara
2012	93434	All Ages	36	Santa Barbara
2012	93436	All Ages	224	Santa Barbara
2012	93454	All Ages	195	Santa Barbara
2012	93455	All Ages	126	Santa Barbara
2012	93458	All Ages	251	Santa Barbara
2012	93460	All Ages	14	Santa Barbara
2012	93463	All Ages	20	Santa Barbara
2012	93108	All Ages	21	Santa Barbara
2012	93427	All Ages	17	Santa Barbara
2013	93013	All Ages	47	Santa Barbara
2013	93101	All Ages	150	Santa Barbara
2013	93103	All Ages	68	Santa Barbara
2013	93105	All Ages	49	Santa Barbara
2013	93109	All Ages	14	Santa Barbara
2013	93110	All Ages	41	Santa Barbara
2013	93111	All Ages	40	Santa Barbara
2013	93117	All Ages	104	Santa Barbara
2013	93434	All Ages	45	Santa Barbara
2013	93436	All Ages	291	Santa Barbara
2013	93454	All Ages	214	Santa Barbara
2013	93455	All Ages	139	Santa Barbara
2013	93458	All Ages	250	Santa Barbara
2013	93463	All Ages	24	Santa Barbara
2013	93108	All Ages	14	Santa Barbara
2013	93427	All Ages	12	Santa Barbara
2014	93013	All Ages	30	Santa Barbara
2014	93101	All Ages	159	Santa Barbara
2014	93103	All Ages	80	Santa Barbara
2014	93105	All Ages	50	Santa Barbara
2014	93109	All Ages	23	Santa Barbara
2014	93110	All Ages	43	Santa Barbara
2014	93111	All Ages	44	Santa Barbara
2014	93117	All Ages	95	Santa Barbara
2014	93434	All Ages	44	Santa Barbara
2014	93436	All Ages	251	Santa Barbara
2014	93454	All Ages	207	Santa Barbara
2014	93455	All Ages	148	Santa Barbara
2014	93458	All Ages	276	Santa Barbara
2014	93460	All Ages	18	Santa Barbara
2014	93463	All Ages	22	Santa Barbara
2014	93437	All Ages	14	Santa Barbara
2015	93013	All Ages	45	Santa Barbara
2015	93101	All Ages	144	Santa Barbara
2015	93103	All Ages	96	Santa Barbara
2015	93105	All Ages	50	Santa Barbara
2015	93109	All Ages	18	Santa Barbara
2015	93110	All Ages	51	Santa Barbara
2015	93111	All Ages	60	Santa Barbara
2015	93117	All Ages	121	Santa Barbara
2015	93434	All Ages	57	Santa Barbara
2015	93436	All Ages	241	Santa Barbara
2015	93454	All Ages	266	Santa Barbara
2015	93455	All Ages	145	Santa Barbara
2015	93458	All Ages	316	Santa Barbara
2015	93460	All Ages	22	Santa Barbara
2015	93463	All Ages	25	Santa Barbara
2015	93108	All Ages	13	Santa Barbara
2015	93437	All Ages	12	Santa Barbara
2016	93013	All Ages	48	Santa Barbara
2016	93101	All Ages	130	Santa Barbara
2016	93103	All Ages	62	Santa Barbara
2016	93105	All Ages	53	Santa Barbara
2016	93109	All Ages	13	Santa Barbara
2016	93110	All Ages	33	Santa Barbara
2016	93111	All Ages	39	Santa Barbara
2016	93117	All Ages	116	Santa Barbara
2016	93434	All Ages	59	Santa Barbara
2016	93436	All Ages	224	Santa Barbara
2016	93454	All Ages	274	Santa Barbara
2016	93455	All Ages	149	Santa Barbara
2016	93458	All Ages	305	Santa Barbara
2016	93460	All Ages	22	Santa Barbara
2016	93463	All Ages	22	Santa Barbara
2016	93427	All Ages	19	Santa Barbara
2012	94022	All Ages	20	Santa Clara
2012	94024	All Ages	14	Santa Clara
2012	94040	All Ages	62	Santa Clara
2012	94041	All Ages	23	Santa Clara
2012	94043	All Ages	47	Santa Clara
2012	94085	All Ages	60	Santa Clara
2012	94086	All Ages	102	Santa Clara
2012	94087	All Ages	77	Santa Clara
2012	94089	All Ages	71	Santa Clara
2012	94303	All Ages	266	Santa Clara
2012	94306	All Ages	19	Santa Clara
2012	95008	All Ages	113	Santa Clara
2012	95014	All Ages	63	Santa Clara
2012	95020	All Ages	354	Santa Clara
2012	95032	All Ages	43	Santa Clara
2012	95035	All Ages	137	Santa Clara
2012	95037	All Ages	172	Santa Clara
2012	95046	All Ages	25	Santa Clara
2012	95050	All Ages	118	Santa Clara
2012	95051	All Ages	123	Santa Clara
2012	95054	All Ages	39	Santa Clara
2012	95070	All Ages	33	Santa Clara
2012	95110	All Ages	57	Santa Clara
2012	95111	All Ages	254	Santa Clara
2012	95112	All Ages	271	Santa Clara
2012	95116	All Ages	323	Santa Clara
2012	95117	All Ages	120	Santa Clara
2012	95118	All Ages	89	Santa Clara
2012	95119	All Ages	35	Santa Clara
2012	95120	All Ages	65	Santa Clara
2012	95121	All Ages	137	Santa Clara
2012	95122	All Ages	268	Santa Clara
2012	95123	All Ages	263	Santa Clara
2012	95124	All Ages	120	Santa Clara
2012	95125	All Ages	147	Santa Clara
2012	95126	All Ages	165	Santa Clara
2012	95127	All Ages	271	Santa Clara
2012	95128	All Ages	139	Santa Clara
2012	95129	All Ages	71	Santa Clara
2012	95130	All Ages	35	Santa Clara
2012	95131	All Ages	80	Santa Clara
2012	95132	All Ages	103	Santa Clara
2012	95133	All Ages	68	Santa Clara
2012	95134	All Ages	51	Santa Clara
2012	95135	All Ages	37	Santa Clara
2012	95136	All Ages	146	Santa Clara
2012	95138	All Ages	57	Santa Clara
2012	95139	All Ages	20	Santa Clara
2012	95148	All Ages	131	Santa Clara
2012	94301	All Ages	22	Santa Clara
2012	95030	All Ages	18	Santa Clara
2012	95113	All Ages	27	Santa Clara
2013	94022	All Ages	13	Santa Clara
2013	94024	All Ages	15	Santa Clara
2013	94040	All Ages	55	Santa Clara
2013	94041	All Ages	25	Santa Clara
2013	94043	All Ages	46	Santa Clara
2013	94085	All Ages	77	Santa Clara
2013	94086	All Ages	78	Santa Clara
2013	94087	All Ages	70	Santa Clara
2013	94089	All Ages	69	Santa Clara
2013	94303	All Ages	268	Santa Clara
2013	94306	All Ages	26	Santa Clara
2013	95008	All Ages	114	Santa Clara
2013	95014	All Ages	60	Santa Clara
2013	95020	All Ages	315	Santa Clara
2013	95032	All Ages	54	Santa Clara
2013	95035	All Ages	145	Santa Clara
2013	95037	All Ages	120	Santa Clara
2013	95046	All Ages	32	Santa Clara
2013	95050	All Ages	103	Santa Clara
2013	95051	All Ages	115	Santa Clara
2013	95054	All Ages	42	Santa Clara
2013	95070	All Ages	34	Santa Clara
2013	95110	All Ages	55	Santa Clara
2013	95111	All Ages	286	Santa Clara
2013	95112	All Ages	295	Santa Clara
2013	95116	All Ages	302	Santa Clara
2013	95117	All Ages	115	Santa Clara
2013	95118	All Ages	115	Santa Clara
2013	95119	All Ages	42	Santa Clara
2013	95120	All Ages	48	Santa Clara
2013	95121	All Ages	130	Santa Clara
2013	95122	All Ages	297	Santa Clara
2013	95123	All Ages	280	Santa Clara
2013	95124	All Ages	106	Santa Clara
2013	95125	All Ages	168	Santa Clara
2013	95126	All Ages	143	Santa Clara
2013	95127	All Ages	271	Santa Clara
2013	95128	All Ages	140	Santa Clara
2013	95129	All Ages	57	Santa Clara
2013	95130	All Ages	35	Santa Clara
2013	95131	All Ages	81	Santa Clara
2013	95132	All Ages	96	Santa Clara
2013	95133	All Ages	76	Santa Clara
2013	95134	All Ages	36	Santa Clara
2013	95135	All Ages	39	Santa Clara
2013	95136	All Ages	125	Santa Clara
2013	95138	All Ages	43	Santa Clara
2013	95139	All Ages	24	Santa Clara
2013	95148	All Ages	136	Santa Clara
2013	94301	All Ages	24	Santa Clara
2013	95030	All Ages	20	Santa Clara
2014	94024	All Ages	18	Santa Clara
2014	94040	All Ages	43	Santa Clara
2014	94041	All Ages	19	Santa Clara
2014	94043	All Ages	62	Santa Clara
2014	94085	All Ages	56	Santa Clara
2014	94086	All Ages	77	Santa Clara
2014	94087	All Ages	68	Santa Clara
2014	94089	All Ages	84	Santa Clara
2014	94303	All Ages	227	Santa Clara
2014	94306	All Ages	25	Santa Clara
2014	95008	All Ages	119	Santa Clara
2014	95014	All Ages	44	Santa Clara
2014	95020	All Ages	354	Santa Clara
2014	95032	All Ages	30	Santa Clara
2014	95035	All Ages	131	Santa Clara
2014	95037	All Ages	137	Santa Clara
2014	95046	All Ages	23	Santa Clara
2014	95050	All Ages	104	Santa Clara
2014	95051	All Ages	128	Santa Clara
2014	95054	All Ages	50	Santa Clara
2014	95070	All Ages	29	Santa Clara
2014	95110	All Ages	75	Santa Clara
2014	95111	All Ages	338	Santa Clara
2014	95112	All Ages	268	Santa Clara
2014	95116	All Ages	340	Santa Clara
2014	95117	All Ages	91	Santa Clara
2014	95118	All Ages	97	Santa Clara
2014	95119	All Ages	44	Santa Clara
2014	95120	All Ages	56	Santa Clara
2014	95121	All Ages	126	Santa Clara
2014	95122	All Ages	309	Santa Clara
2014	95123	All Ages	260	Santa Clara
2014	95124	All Ages	120	Santa Clara
2014	95125	All Ages	145	Santa Clara
2014	95126	All Ages	105	Santa Clara
2014	95127	All Ages	277	Santa Clara
2014	95128	All Ages	133	Santa Clara
2014	95129	All Ages	53	Santa Clara
2014	95130	All Ages	41	Santa Clara
2014	95131	All Ages	71	Santa Clara
2014	95132	All Ages	121	Santa Clara
2014	95133	All Ages	92	Santa Clara
2014	95134	All Ages	36	Santa Clara
2014	95135	All Ages	28	Santa Clara
2014	95136	All Ages	159	Santa Clara
2014	95138	All Ages	49	Santa Clara
2014	95139	All Ages	15	Santa Clara
2014	95148	All Ages	134	Santa Clara
2014	94301	All Ages	18	Santa Clara
2014	95030	All Ages	18	Santa Clara
2015	94022	All Ages	15	Santa Clara
2015	94024	All Ages	15	Santa Clara
2015	94040	All Ages	65	Santa Clara
2015	94041	All Ages	28	Santa Clara
2015	94043	All Ages	28	Santa Clara
2015	94085	All Ages	57	Santa Clara
2015	94086	All Ages	82	Santa Clara
2015	94087	All Ages	61	Santa Clara
2015	94089	All Ages	63	Santa Clara
2015	94303	All Ages	282	Santa Clara
2015	94306	All Ages	31	Santa Clara
2015	95008	All Ages	114	Santa Clara
2015	95014	All Ages	62	Santa Clara
2015	95020	All Ages	336	Santa Clara
2015	95032	All Ages	38	Santa Clara
2015	95035	All Ages	183	Santa Clara
2015	95037	All Ages	156	Santa Clara
2015	95046	All Ages	45	Santa Clara
2015	95050	All Ages	96	Santa Clara
2015	95051	All Ages	142	Santa Clara
2015	95054	All Ages	71	Santa Clara
2015	95070	All Ages	28	Santa Clara
2015	95110	All Ages	94	Santa Clara
2015	95111	All Ages	355	Santa Clara
2015	95112	All Ages	348	Santa Clara
2015	95116	All Ages	478	Santa Clara
2015	95117	All Ages	99	Santa Clara
2015	95118	All Ages	112	Santa Clara
2015	95119	All Ages	44	Santa Clara
2015	95120	All Ages	74	Santa Clara
2015	95121	All Ages	172	Santa Clara
2015	95122	All Ages	365	Santa Clara
2015	95123	All Ages	304	Santa Clara
2015	95124	All Ages	136	Santa Clara
2015	95125	All Ages	176	Santa Clara
2015	95126	All Ages	133	Santa Clara
2015	95127	All Ages	302	Santa Clara
2015	95128	All Ages	143	Santa Clara
2015	95129	All Ages	62	Santa Clara
2015	95130	All Ages	38	Santa Clara
2015	95131	All Ages	73	Santa Clara
2015	95132	All Ages	125	Santa Clara
2015	95133	All Ages	104	Santa Clara
2015	95134	All Ages	43	Santa Clara
2015	95135	All Ages	52	Santa Clara
2015	95136	All Ages	160	Santa Clara
2015	95138	All Ages	58	Santa Clara
2015	95139	All Ages	20	Santa Clara
2015	95148	All Ages	182	Santa Clara
2015	94301	All Ages	13	Santa Clara
2015	95030	All Ages	20	Santa Clara
2016	94022	All Ages	18	Santa Clara
2016	94024	All Ages	16	Santa Clara
2016	94040	All Ages	53	Santa Clara
2016	94041	All Ages	23	Santa Clara
2016	94043	All Ages	47	Santa Clara
2016	94085	All Ages	48	Santa Clara
2016	94086	All Ages	67	Santa Clara
2016	94087	All Ages	66	Santa Clara
2016	94089	All Ages	49	Santa Clara
2016	94303	All Ages	216	Santa Clara
2016	94306	All Ages	15	Santa Clara
2016	95008	All Ages	120	Santa Clara
2016	95014	All Ages	42	Santa Clara
2016	95020	All Ages	313	Santa Clara
2016	95032	All Ages	34	Santa Clara
2016	95035	All Ages	166	Santa Clara
2016	95037	All Ages	155	Santa Clara
2016	95046	All Ages	22	Santa Clara
2016	95050	All Ages	99	Santa Clara
2016	95051	All Ages	104	Santa Clara
2016	95054	All Ages	46	Santa Clara
2016	95070	All Ages	23	Santa Clara
2016	95110	All Ages	60	Santa Clara
2016	95111	All Ages	321	Santa Clara
2016	95112	All Ages	276	Santa Clara
2016	95116	All Ages	347	Santa Clara
2016	95117	All Ages	87	Santa Clara
2016	95118	All Ages	91	Santa Clara
2016	95119	All Ages	32	Santa Clara
2016	95120	All Ages	39	Santa Clara
2016	95121	All Ages	133	Santa Clara
2016	95122	All Ages	347	Santa Clara
2016	95123	All Ages	249	Santa Clara
2016	95124	All Ages	125	Santa Clara
2016	95125	All Ages	149	Santa Clara
2016	95126	All Ages	155	Santa Clara
2016	95127	All Ages	285	Santa Clara
